doi,doi_agency_id,doi_agency_label
10.4119/unibi/ijcv.635,datacite,DataCite
10.1688/zfp-2015-03-gerpott,medra,mEDRA
10.1515/1542-6580.a44,NA,NA
10.1016/j.jclepro2012.05.038,NA,NA
10.1051/0004-6361.201219996,NA,NA
10.1688/zfp-2015-03-lang,medra,mEDRA
10.1016/j.drudis.2017.09.02,NA,NA
10.2376/0005-9366-18021,medra,mEDRA
10.1016/itecto.2017.02.011,NA,NA
10.6038/cjg20160616,istic,ISTIC
10.3220/lbf_2013_37-46,medra,mEDRA
10.1515/ners-2014-9031,NA,NA
10.4416/jcst2016-00017,medra,mEDRA
10.1108/cdi.12.2016.0215,NA,NA
10.5073/jabfq.2013.086.006,datacite,DataCite
10.2143/bib.99.2.3284918,medra,mEDRA
10.22038/ijbms.2018.21943.5625,medra,mEDRA
10.1016/j.rgg.201.0.001,NA,NA
10.1091/mbc.e13-0592,NA,NA
10.2168/lmcs-9(1:06)2013,NA,NA
10.4455/eu.2013.019,medra,mEDRA
10.1021/jp5090685,NA,NA
10.2376/0005-9366-126-169,medra,mEDRA
10.1159/000375274,crossref,Crossref
10.4134/jkms.j160529,kisti,KISTI
10.4161/nucl.3.1.18927,NA,NA
10.1691/ph.2013.6505,medra,mEDRA
10.3220/lbf1480076929000,medra,mEDRA
10.16910/jemr.9.4.2,NA,NA
10.3238/arztebl.2018.083,NA,NA
10.4455/eu.2012.984,medra,mEDRA
"10.5675/hywa_2012,5_1",NA,NA
10.14471/2017.37.008,datacite,DataCite
10.5281/zenodo.204970,datacite,DataCite
10.1515/freq-2014-0121,NA,NA
10.1364/oe.24.028132,NA,NA
10.1515/iber-2015-0009,NA,NA
10.2376/0005-9366-128-98,medra,mEDRA
10.1038/mtna.016.60,NA,NA
10.2376/0005-9366-126-181,medra,mEDRA
10.1016/j.jmmm.017.05.011,NA,NA
10.14283/jpad.2018.27,datacite,DataCite
10.2143/rtpm.85.1.3284829,medra,mEDRA
10.4414/smw.2018.14646,NA,NA
10.12759/hsr.41.2016.4.38-60,datacite,DataCite
10.1691/ph.2018.8585,NA,NA
10.26350/001050_000091,medra,mEDRA
10.23765/afjz0002003,medra,mEDRA
10.1016/j.envint2016.12.026,NA,NA
10.1022/ic302645r,NA,NA
10.2376/0005-9366-15063,medra,mEDRA
10.2376/0005-9366-16033,medra,mEDRA
10.1016/j.imlet.201.7.08.001,NA,NA
10.1016/j.ijggc.2016.06.029,NA,NA
10.1016/j.surfcoat2016.11.078,NA,NA
10.5073/jabfq.2015.088.010,datacite,DataCite
10.1021/acs.cgd.7b0648,NA,NA
10.1088/1475-7516/2015/05/50,NA,NA
10.13538/j.1001-8042/nst.26.s20507,cnki,CNKI
10.23736/s0022-4707.16.06677-9,medra,mEDRA
10.1016/j.j1p.2017.04.018,NA,NA
10.3906/yer-1210-5,crossref,Crossref
10.1021/acs.est7b06164,NA,NA
10.1108/jocm-05-2013.0076,NA,NA
10.11972/j.issn.1001-9014.2017.05.006,istic,ISTIC
10.5073/jabfq.2013.086.007,datacite,DataCite
10.1399/eps.2016.166,medra,mEDRA
10.2377/0023-2076-63-716,medra,mEDRA
10.1021/ma400466s,NA,NA
10.4416/jcst2015-00024,medra,mEDRA
10.2143/ia.48.0.2184698,medra,mEDRA
10.1038/s41467-018-03354,NA,NA
10.2451/2017pm691,medra,mEDRA
10.2113/jeeg23.2.197,NA,NA
10.1021/acs.inorgchem.81300669,NA,NA
10.1099/mic.0.00001,NA,NA
10.2143/mus.131.3.3285656,medra,mEDRA
10.1688/1862-0000_zfp_2012_02_bouncken,medra,mEDRA
10.2376/0005-9366-16002,medra,mEDRA
10.12989/sss.2018.21.6.741,kisti,KISTI
10.12759/hsr.40.2015.1.265-283,datacite,DataCite
10.4416/jcst2016-00093,medra,mEDRA
10.4404/hystrix-27.2-11639,medra,mEDRA
10.4416/jcst2016-00074,medra,mEDRA
10.1688/1862-0000_zfp_2012_03_strohmeier,medra,mEDRA
10.2378/peu2017.arto3d,NA,NA
10.1688/1862-0000_zfp_2012_04_krause,medra,mEDRA
"10.1016/j.jmarsys.2015.12,012",NA,NA
10.1016/j.jcrysgro.2018.05.y004,NA,NA
10.2143/rtpm.83.1.3154583,medra,mEDRA
10.1016/j.jcin.2016.05.03,NA,NA
10.1093/ia/iiw005c,NA,NA
10.1688/1862-0000_zfp_2012_04_breuninger,medra,mEDRA
10.3847/1538-4365aac952,NA,NA
10.3934/eect.201.5.4.69,NA,NA
10.12759/hsr.43.2018.3.147-188,datacite,DataCite
10.1515/zkri-2016-975,NA,NA
10.1038/nmeurol.2017.117,NA,NA
10.2143/rtpm.82.1.3080625,medra,mEDRA
10.2143/rtpm.83.1.3154585,medra,mEDRA
10.1099/ijs.0.042985-0,NA,NA
10.19189/map.2017.omb.291,medra,mEDRA
10.1016/j.jeurceramsoc.2015.020,NA,NA
10.1145/2492185,NA,NA
10.2451/2017pm733,medra,mEDRA
10.3847/1538.4357/aa9227,NA,NA
10.2376/0005-9366-126-149,medra,mEDRA
10.1371/journal.pone.019855,NA,NA
10.1088/1361-6463/aac119,NA,NA
10.2451/2017pm699,medra,mEDRA
10.2376/0005-9366-126-357,medra,mEDRA
10.2376/0005-9366-126-143,medra,mEDRA
10.14471/2017.37.005,datacite,DataCite
10.1021/acs.jcim.7600567,NA,NA
10.1016/j.intermet.2017.02.024\,NA,NA
10.12759/hsr.40.2015.1.132-149,datacite,DataCite
10.1016/j.jeta.2017.08.018,NA,NA
10.5281/zenodo.155297,datacite,DataCite
10.19189/map.2016.omb.224,medra,mEDRA
10.1016/j.jprocont.2016:07.003,NA,NA
10.1103/physrevb.98.035434;035434,NA,NA
10.1146/annurev-clinpsy-050817084925,NA,NA
10.5281/zenodo.1297153,datacite,DataCite
10.2143/rtpm.82.1.3080626,medra,mEDRA
10.3389/fncel.7015.00323,NA,NA
10.1688/zfp-2015-01-kozica,medra,mEDRA
10.14283/jpad.2018.5,datacite,DataCite
10.1038/nri43875,NA,NA
10.1021/jacs7b08357,NA,NA
10.1002/biof.1269,NA,NA
10.1016/ejca.2017.12.012,NA,NA
10.1021/acs.jpcc.6001834,NA,NA
10.2376/0005-9366-15108,medra,mEDRA
10.1922/cdh_2999schulte06,medra,mEDRA
10.1016/j.bandc.2013:06.005,NA,NA
10.2143/mus.127.3.3062095,medra,mEDRA
10.1021/jf3305472t,NA,NA
10.1016/j.ygres.2015.05.005,NA,NA
10.23736/s0375-9393.17.11835-3,medra,mEDRA
10.1088/1475-7516/2017/06/062,NA,NA
10.1688/zfp-2015-02-kaiser,medra,mEDRA
10.23765/afjz0002006,medra,mEDRA
10.3389/fpg.2015.01381,NA,NA
10.2143/ia.48.0.2184702,medra,mEDRA
10.23736/s1824-4785.17.03019-9,medra,mEDRA
10.12759/hsr.43.2018.3.39-62,datacite,DataCite
10.5281/zenodo.46304,datacite,DataCite
10.2143/etl.94.1.3281486,medra,mEDRA
10.1016/j.wasmann.2014.05.025,NA,NA
10.1016/j.laa2017.02.009,NA,NA
10.1038/s41562-018-0353-2,NA,NA
10.4455/eu.2013.024,medra,mEDRA
10.6240/concentric.lit.2013.39.2.09,airiti,Airiti
10.4416/jcst2015-00081,medra,mEDRA
10.1364/oe.25.022518,NA,NA
10.1688/1862-0000_zfp_2013_01_hauptmann,medra,mEDRA
10.4455/eu.2017.023,medra,mEDRA
10.2143/mus.126.1.2983535,medra,mEDRA
10.3359/fpsyg.2016.01265,NA,NA
10.4416/jcst2015-00018,medra,mEDRA
10.1021/acs.bioconjchem.8b0067,NA,NA
10.1136/gutjnl-2012-303192,NA,NA
10.4416/jcst2015-00038,medra,mEDRA
10.18148/srm/2017.v11i1.6718,datacite,DataCite
10.2376/0005-9366-126-104,medra,mEDRA
10.3906/yer-1207-10,crossref,Crossref
10.11103/physrecc.98.014003;014003,NA,NA
10.1051/0004-6361/201732444;a126,NA,NA
10.4436/jass.96005,medra,mEDRA
10.2376/0005-9366-129-3,medra,mEDRA
10.2377/0023-2076-63-728,medra,mEDRA
10.23736/s0026-4946.18.05175-7,medra,mEDRA
10.19195/0208-4147.38.1.9,crossref,Crossref
10.1688/zfp-2014-01-winkler,medra,mEDRA
10.6084/m9.figshare.c.4079978,datacite,DataCite
10.1177/1756285618759973,NA,NA
10.1088/1361-5455/aac6f0,NA,NA
10.1186/512969-018-0257-6,NA,NA
10.2143/ia.53.0.3285480,NA,NA
10.19272/201801702006,medra,mEDRA
10.1103/physrevd.97115025,NA,NA
10.16373/j.cnki.ahr.170046,cnki,CNKI
10.3290/j.jad.a35549,medra,mEDRA
10.1051/0004-6361/201831778,NA,NA
10.5277/abb-01131-2018-02,datacite,DataCite
10.3390/app8070075,NA,NA
10.1691/ph.2018.8092,NA,NA
10.2377/0023-2076-63-278,NA,NA
10.23638/lmcs-14(2:13)2018,datacite,DataCite
10.13128/acta_herpetol-23394,datacite,DataCite
10.23736/s0021-9509.18.10412-5,medra,mEDRA
10.4454/ofioliti.v42i2.450,medra,mEDRA
10.3909/ricm0825j,NA,NA
10.23736/s0031-0808.17.03370-5,medra,mEDRA
10.2377/0023-2076-63-704,medra,mEDRA
10.1371/journal.pone.020047,NA,NA
10.2377/0023-2076-63-391,medra,mEDRA
10.1103/physrevc.98.011303;011303,NA,NA
10.1691/ph.2018.7136,medra,mEDRA
10.12759/hsr.42.2017.1.189-210,datacite,DataCite
10.1103/physreva.98.013629;013629,NA,NA
10.1098/rsos.172143;172143,NA,NA
10.1016/j.jhazmat.2018.05.024,crossref,Crossref
"10.5675/hywa_2018,3_1",NA,NA
10.24425/122396,datacite,DataCite
10.1111/cir.13303,NA,NA
10.1177/2397002217749774,NA,NA
10.1016/j.coal2016.11.016,NA,NA
10.16910/jemr.11.2.10,datacite,DataCite
10.1111/j.1467-9701.2012.12012.x,NA,NA
10.23638/lmcs-14(1:19)2018,datacite,DataCite
10.1021/acsjpcb.7b10857,NA,NA
10.1038/sl41467-018-04436-w,NA,NA
10.2143/lea.230.0.3141812,medra,mEDRA
10.3140/bull.geosci.429,NA,NA
10.2376/0005-9366-18007,medra,mEDRA
10.3389/fnhum.7015.00155,NA,NA
10.1016/j.geoderma2012.12.010,NA,NA
10.14471/2017.37.019,datacite,DataCite
10.1016/j.jobc.2016.04.007,NA,NA
10.1182/blood-2016-11754382,NA,NA
"10.1016/j.bbamcr.2012.10,009",NA,NA
10.1038/s41565-018-3,NA,NA
10.6038/cjg20130618,istic,ISTIC
10.1186/s13054-016-12090-5,NA,NA
10.1075/hl.40.1.08wun,NA,NA
10.17179/excli2016-466,datacite,DataCite
10.1016/acs.cgd.7b00743,NA,NA
10.1109/tdei.2016.005918,NA,NA
10.7498/aps.61.237105,istic,ISTIC
10.6119/jmst.2018.02_(1).0002,airiti,Airiti
10.5073/jabfq.2016.089.014,datacite,DataCite
10.4416/jcst2016-00104,medra,mEDRA
10.6038/cjg20160621,istic,ISTIC
10.1409/83347,medra,mEDRA
"10.5675/hywa_2013,3_5",NA,NA
10.2527/jas53739,NA,NA
10.3220/lbf1471268642000,medra,mEDRA
10.2376/0005-9366-126-277,medra,mEDRA
10.16910/jemr.10.4.5,datacite,DataCite
10.6038/cjg20160517,istic,ISTIC
10.1688/1862-0000_zfp_2012_01_eberz,medra,mEDRA
10.2376/0005-9366-16080,medra,mEDRA
10.14639/0392-100x-1743,medra,mEDRA
10.3964/j.issn.1000-0593(2017)04-1042-06,NA,NA
10.4467/16890027ap.14.019.1600,crossref,Crossref
10.1688/1862-0000_zfp_2013_02_hausmann,medra,mEDRA
10.3290/j.jad.a38892,medra,mEDRA
10.14283/jpad.2017.30,datacite,DataCite
10.6038/cjg20140112,istic,ISTIC
10.2143/lat.77.1.3284726,medra,mEDRA
10.7900/jot.2017mar29.2148,NA,NA
10.4416/jcst2015-00080,medra,mEDRA
10.19272/201806103004,medra,mEDRA
10.22074/cellj.2018.4846,medra,mEDRA
10.4416/jcst2014-00033,medra,mEDRA
10.17953/aicrj.40.3.lenhardt,NA,NA
10.1024/1422-4917/a000245,NA,NA
10.2527/jas2015-9036,NA,NA
10.2376/0005-9366-128-169,medra,mEDRA
10.2376/0005-9366-15123,medra,mEDRA
10.23804/ejpd.2018.19.01.08,medra,mEDRA
10.2376/0005-9366-17081,medra,mEDRA
10.6038/cjg2018l0370,istic,ISTIC
10.1010/j.jmmm.2014.11.069,NA,NA
10.1016/physletb.2017.09.072,NA,NA
10.4435/bspi.2015.1,medra,mEDRA
10.3220/lbf1529649761000,medra,mEDRA
10.1021/acs.iecr8b00377,NA,NA
10.1128/aac.00534-18;e00534-18,NA,NA
10.1016/j.virusres.2012.09:008,NA,NA
10.3290/j.qi.a38057,medra,mEDRA
10.2143/mus.131.3.3285651,medra,mEDRA
10.14639/0392-100x-1219,medra,mEDRA
10.1051/0004-0301/201526948,NA,NA
10.12854/erde-147-8,medra,mEDRA
10.1016/j.jcin.2015.10042,NA,NA
10.1177/2397002216689240,NA,NA
10.1103/physrevmateria1s.2.044408,NA,NA
10.1016/j.geothennics.2017.06.003,NA,NA
10.1142/50217751x18440220,NA,NA
10.2378/peu2017.arto4d,NA,NA
10.3389/fpsyg.2018.00.573,NA,NA
10.1002/hep.28965/suppinfo,NA,NA
10.3389/fmicp.2015.00597,NA,NA
10.1016/j.solmat2016.05.002,NA,NA
10.1103/physrevb.98.024108;024108,NA,NA
10.1016/j.cpa.201.02.004,NA,NA
10.1016/j.nima.2016.10.0301,NA,NA
10.12854/erde-2018-384,medra,mEDRA
10.19225/170603,medra,mEDRA
10.3290/j.jad.a41635,medra,mEDRA
10.5073/vitis.2018.57.53-60,datacite,DataCite
10.23638/lmcs-13(1:2)2017,datacite,DataCite
10.3998/ark.5550190.p009.872,NA,NA
10.1015/j.materresbull.2017.01.009,NA,NA
10.2376/0005-9366-126-378,NA,NA
10.1515/pz-2014-0022,NA,NA
10.4416/jcst2015-00001,medra,mEDRA
10.18148/srm/2016.v1012.6305,NA,NA
10.4455/eu.2013.022,medra,mEDRA
10.4416/jcst2015-00006,medra,mEDRA
10.2376/0005-9366-15093,medra,mEDRA
10.1016/j_na_2016_01.017,NA,NA
10.3906/yer-1002-8,crossref,Crossref
10.23638/lmcs-14(2:14)2018,datacite,DataCite
10.1691/ph.2013.6506,medra,mEDRA
10.5194/acp-1818-9547-20182018,NA,NA
10.23736/s0021-9509.18.10341-7,medra,mEDRA
10.1515/ners-2014-9047,NA,NA
10.1088/1367-2630/aadlea,NA,NA
10.23736/s0393-2249.17.03072-7,medra,mEDRA
10.2376/0003-925x-63-2,NA,NA
10.1108/bfj-12-20110302,NA,NA
10.3220/lbf_2013_103-114,medra,mEDRA
"10.5675/hywa_2014,6_1",NA,NA
10.1016/j.jnoncryso1.2018.05.025,NA,NA
10.3290/j.qi.a29505,medra,mEDRA
"10.1016/j.blre.2017,11.005",NA,NA
10.30757/alea.v15-11,crossref,Crossref
10.1053/gastro.2017.09.046,NA,NA
10.2376/0003-925x-69-49,NA,NA
10.4193/rhino13.097,NA,NA
10.3205/000251,datacite,DataCite
10.2377/0023-2076-58-644,NA,NA
10.30757/alea.v15-14,crossref,Crossref
10.2376/0005-9366-127-314,medra,mEDRA
10.4430/bgta0127,medra,mEDRA
10.1353/sor.2014.0037,NA,NA
10.1136/bmjopen-2017-019862,NA,NA
10.23736/s0393-2249.17.02841-7,medra,mEDRA
10.1890/14-0839.1.sm,crossref,Crossref
10.2376/0005-9366-127-366,medra,mEDRA
10.1103/physrelett.120.218002,NA,NA
10.2376/0005-9366-17018,medra,mEDRA
10.3978/j.issn.2072-1439.2013.07.27,istic,ISTIC
10.1021/cs5013521,NA,NA
10.3220/lbf_2013_29-36,medra,mEDRA
10.1088/1361-6587/aae335,NA,NA
10.2377/0023-2076-63-340,NA,NA
10.3917/pox.123.00063,NA,NA
10.4435/bspi.2014.13,medra,mEDRA
10.3201/eid1905.120034,NA,NA
10.1399/eps.2016.118,medra,mEDRA
10.1007/s11442-018-1572-z,NA,NA
10.4455/eu.2018.024,medra,mEDRA
10.3847/1538-3881/aac203,NA,NA
10.1088/1361-6455/aad133,crossref,Crossref
10.5073/jabfq.2017.090.034,datacite,DataCite
10.1016/j.eps1.2014.01.056,NA,NA
10.2376/0005-9366-125-52,medra,mEDRA
10.1016/j.foodchem.2014.073,NA,NA
10.19225/181202,medra,mEDRA
"10.1016/j,envpol.2018.04.146",NA,NA
10.4416/jcst2018-00021,medra,mEDRA
10.1137/17m113668,NA,NA
10.3290/j.ohpd.a39690,medra,mEDRA
10.12759/hsr.suppl.31.2018.7-29,datacite,DataCite
10.23638/lmcs-14(1:4)2018,datacite,DataCite
10.1111/1755-6724.13722,NA,NA
10.3290/j.jad.a40986,medra,mEDRA
10.3928/1081597x-20181012-01,crossref,Crossref
10.12854/erde-2018-382,medra,mEDRA
10.4404/hystrix-00065-2018,medra,mEDRA
10.12759/hsr.suppl.31.2018.101-112,datacite,DataCite
10.23638/lmcs-14(4:22)2018,datacite,DataCite
10.1098/rspa.2018.0828,NA,NA
10.1174/1389101019666180610111518,NA,NA
"10.5675/hywa_2018,6_5",NA,NA
10.12854/erde-149-58,medra,mEDRA
10.17179/excli2018-1206,datacite,DataCite
10.1024/1422-4917/a909581,NA,NA
10.3220/lbf1534394196000,medra,mEDRA
10.14471/2018.38.006,datacite,DataCite
10.1109/toh.2018.2s36427,NA,NA
10.23638/lmcs-14(4:4)2018,datacite,DataCite
10.2376/0003-925x-69-14,NA,NA
10.1371/journal.pbio.002002,NA,NA
10.30965/25890468-06202006,NA,NA
10.23736/s0391-1977.18.02814-6,medra,mEDRA
10.4455/eu.2018.049,medra,mEDRA
10.19195/0208-4147.38.2.6,crossref,Crossref
10.1016/j.vettnic.2017.11.032,NA,NA
10.31742/ijgpb.78.4.17,NA,NA
10.1016/j.perysgrow.2018.07.002,NA,NA
10.4416/jcst2014-00034,medra,mEDRA
10.3389/fiimmu.2018.00505,NA,NA
10.3389/fmars.2017.000008,NA,NA
10.4193/rhino10.089,NA,NA
10.15654/tpk-180742,NA,NA
10.1088/1748-9326/aac974,NA,NA
10.3290/j.jad.a40992,medra,mEDRA
10.3290/j.jad.a40991,medra,mEDRA
10.4404/hystrix-28.2-12362,medra,mEDRA
10.1002/ciuz.201800825,crossref,Crossref
10.102411422-4917/a000600,NA,NA
10.19224/ai2017.549,medra,mEDRA
10.1016/j.jde.2018.01.0270022,NA,NA
10.3389/fmars.2015.00251,NA,NA
10.5277/abb-00978-2017-02,datacite,DataCite
10.12871/00039829201741,medra,mEDRA
10.1399/eps.2015.89,medra,mEDRA
10.12871/00039829201746,medra,mEDRA
10.3220/lbf1544605045000,medra,mEDRA
10.1016/j.tet.2018.04.0l5,NA,NA
10.12759/hsr.43.2018.4.343-361,datacite,DataCite
10.23736/s0391-1977.18.02810-9,medra,mEDRA
10.1016/inuclphysb.2013.03.005,NA,NA
10.24425/acs.2018.125486,datacite,DataCite
10.1115/3231591,NA,NA
10.19224/a12018.316,NA,NA
10.1016/jjeurceramsoc.2016.10.032,NA,NA
10.1101/gad.263327,NA,NA
10.23638/lmcs-14(3:23)2018,datacite,DataCite
10.3390/rs10001499,NA,NA
10.3290/j.ohpd.a39912,medra,mEDRA
10.12854/erde-2018-389,medra,mEDRA
10.3220/lbf1530776106000,medra,mEDRA
10.21873/anticanres.12280,crossref,Crossref
10.3934/era.2015.22.103,NA,NA
10.1016/j.solmat2014.07.002,NA,NA
10.14471/2018.38.009,datacite,DataCite
10.23638/lmcs-14(3:22)2018,datacite,DataCite
10.12759/hsr.suppl.31.2018.183-192,datacite,DataCite
10.3220/lbf1531742472000,medra,mEDRA
10.1016/j.camwa.2016.07:031,NA,NA
10.1103/physkevb.98.144514,NA,NA
10.1016/j.gca.016.12.033,NA,NA
10.2143/ep.25.3.3285426,medra,mEDRA
10.2143/lea.235.0.3170112,medra,mEDRA
10.1021/acs.jpcd.8b08718,NA,NA
10.12759/hsr.suppl.31.2018.209-225,datacite,DataCite
10.2376/0005-9366-17033,medra,mEDRA
10.1016/j.ejmech.2016.11:022,NA,NA
10.1055/s-0036-1561499,NA,NA
10.12759/hsr.43.2018.4.73-97,datacite,DataCite
10.16910/jemr.11.6.4,datacite,DataCite
10.1371/journal.pone.018375,NA,NA
10.19189/map.2018.omb.336,medra,mEDRA
10.1691/ph.2016.6579,medra,mEDRA
10.4430/bgta0238,medra,mEDRA
10.2143/bib.99.3.3285368,medra,mEDRA
10.4430/bgta0221,medra,mEDRA
10.4415/ann_15_03_05,medra,mEDRA
10.1016/janicpro.2017.11.006,NA,NA
10.23736/s0026-4725.16.04241-9,medra,mEDRA
10.7536/pc150642,istic,ISTIC
10.2376/0005-9366-128-345,medra,mEDRA
10.2376/0003-925x-68-39,NA,NA
10.10164/j.earscirev.2017.12.010,NA,NA
10.4435/bspi.2012.21,medra,mEDRA
10.1021/acsenengylett.8b00672,NA,NA
10.1016/j.geoderrna.2018.03.006,NA,NA
10.1016/s1473-3099(14)20854-0,NA,NA
10.23638/lmcs-14(4:5)2018,datacite,DataCite
10.5194/bg-11-1491-014,NA,NA
10.2376/0005-9366-129-56,NA,NA
10.3324/haematol.2015.123562,NA,NA
10.12854/erde-2018-378,medra,mEDRA
10.1115/14039833,NA,NA
10.1021/acs.jpcc.5608267,NA,NA
10.1344/geologicaacta2016.14.4.6,crossref,Crossref
10.1038/s41540-018-0078,NA,NA
10.10164/j.actpsy.2018.02.012,NA,NA
10.1038/541430-017-0007-8,NA,NA
10.2376/0005-9366-17032,medra,mEDRA
10.4436/jass.96004,medra,mEDRA
10.1691/ph.2016.5736,medra,mEDRA
10.12759/hsr.43.2018.1.285-307,datacite,DataCite
10.1016/j.jeurceramsoc.20l8.03.025,NA,NA
10.19224/ai2018.430,medra,mEDRA
10.7352/ijsp.2018.49.505,medra,mEDRA
10.1016/j.njas.201.8.07.006,NA,NA
10.2376/0005-9366-17062r,NA,NA
10.19189/map.2017.omb.295,medra,mEDRA
10.1007/jhepo4(2018)047,NA,NA
10.4416/jcst2011-00010,medra,mEDRA
10.3389/fpg.2015.01489,NA,NA
10.1016/j.jbiotec.2015.08.388,NA,NA
10.24425/mms.2018.124877,datacite,DataCite
10.1515/anglia-2017-0009,NA,NA
10.2376/0005-9366-17061,medra,mEDRA
10.21873/anticanres.12333,crossref,Crossref
10.6038/cjg2018m0029,istic,ISTIC
10.1399/eps.2018.221,medra,mEDRA
10.2376/0005-9366-124-528,medra,mEDRA
10.19224/ai2017.542,medra,mEDRA
10.1016/j.geoderrna.2017.10.026,NA,NA
10.1524/ract.2013.2054,NA,NA
10.1179/1468273715z.000000000134,NA,NA
10.19189/map.2017.omb.314,medra,mEDRA
10.1016/j.nanoen.2017.02.25,NA,NA
10.4049/jimmunol.110796,NA,NA
10.1524/ract.2013.2074,NA,NA
10.1016/j.eneco2015.11.009,NA,NA
10.3389/fpsyg.7015.01420,NA,NA
10.2376/0005-9366-17031,medra,mEDRA
10.4416/jcst2010-00044,medra,mEDRA
10.12905/0380.sydowia69-2017-0047,medra,mEDRA
10.1016/j.irp.2017.08.003,NA,NA
10.1515/lingty.2007.005,crossref,Crossref
10.3389/fpls.2015.01776,NA,NA
10.1016/j.sp1.2015.08.020,NA,NA
10.4416/jcst2010-00020,medra,mEDRA
10.4119/unibi/ijcv.648,datacite,DataCite
10.1016/j.neubiorev.2017.09.01,NA,NA
10.5325/style.48.3.313,NA,NA
10.3726/92161_275,NA,NA
10.3389/fpis.2018.00723,NA,NA
10.1007/jhepo4(2018)143,NA,NA
10.4416/jcst2012-00033,medra,mEDRA
10.7554/elife.25607.001,crossref,Crossref
10.2376/0005-9366-17080,medra,mEDRA
10.4416/jcst2011-00011,medra,mEDRA
10.25300/misq/2018/13703,NA,NA
10.1021/acsjoc.8b00496,NA,NA
10.29063/ajrh2018/v22i4.13,NA,NA
10.19189/map.2016.omb.264,medra,mEDRA
10.1051/000-6361/201832684,NA,NA
10.15252/emmm.2018094431,NA,NA
10.2376/0003-925x-64-128,medra,mEDRA
10.4416/jcst2011-00020,medra,mEDRA
10.2376/0005-9366-128-425,medra,mEDRA
10.1051/mn2an/2017030,NA,NA
10.3389/fnhum.2076.00550,NA,NA
10.19224/ai2018.s664,medra,mEDRA
10.11909/j.issn.1671-5411.2017.03.010,istic,ISTIC
10.1515/auto-2017-0069,NA,NA
10.1016/j/jgar.2013.05.007,NA,NA
10.19189/map.2017.omb.298,medra,mEDRA
10.19224/a12017.680,NA,NA
10.2174/15672050136661606022,NA,NA
10.23736/s0026-4725.17.04425-5,medra,mEDRA
10.12759/hsr.suppl.31.2018.201-208,datacite,DataCite
10.1002/oby.20911,NA,NA
10.3233/spe-2010-0437,medra,mEDRA
10.3220/lbf1538634874000,medra,mEDRA
10.1524/ract.2013.2073,NA,NA
10.23736/s0375-9393.16.11602-5,medra,mEDRA
10.1016/j.stemer.2015.11.003,NA,NA
10.1002/marta.201700204,NA,NA
10.24875/aidsrev.m18000019,NA,NA
10.1364/oe.23.01575,NA,NA
10.1393/ncr/i2015-10114-0,medra,mEDRA
10.2377/0023-2076-60-536,medra,mEDRA
"10.5675/hywa_2017,6_2",NA,NA
10.1016/j.psychires.2015.08.018,NA,NA
10.1021/acs.jpcc.5608606,NA,NA
10.4416/jcst2010-00023,medra,mEDRA
10.4119/unibi/ijcv.644,datacite,DataCite
10.1136/bmjopen-2017-016055,NA,NA
10.1021/acsnano8b05029,NA,NA
10.1002/adse.201000236,NA,NA
10.4416/jcst2013-00014,medra,mEDRA
10.4416/jcst2011-00025,medra,mEDRA
10.23638/lmcs-13(3:9)2017,datacite,DataCite
10.1016/j.clindermato1.2017.09.006,NA,NA
10.12989/scs.2018.29.3.349,kisti,KISTI
10.16910/jemr.10.1.3,datacite,DataCite
10.23638/lmcs-14(3:10)2018,datacite,DataCite
10.1534/genetics.117.199885,NA,NA
10.24820/ark.5550190.p010.772,crossref,Crossref
10.4416/jcst2011-00036,medra,mEDRA
10.4119/unibi/ijcv.640,datacite,DataCite
10.1167/17.12.19,crossref,Crossref
10.4416/jcst2012-00040a,medra,mEDRA
10.12759/hsr.43.2018.1.110-143,datacite,DataCite
10.15654/tpk-170888,NA,NA
10.23736/s1973-9087.17.04482-3,medra,mEDRA
10.1016/j.iffoodmicro.2014.10.004,NA,NA
10.24425/bpas.2018.125929,datacite,DataCite
10.2376/0003-925x-69-145,NA,NA
10.4416/jcst2010-00038,medra,mEDRA
10.4416/jcst2012_00021,medra,mEDRA
10.1344/105.000001740,crossref,Crossref
10.23638/lmcs-13(4:23)2017,datacite,DataCite
10.6240/concentric.lit.2017.43.2.07,airiti,Airiti
10.4416/jcst2011-00035,medra,mEDRA
10.1016/j.clental.2017.09.009,NA,NA
10.1504/ijtm.2018.100129850,NA,NA
10.12759/hsr.suppl.31.2018.163-169,datacite,DataCite
10.4416/jcst2012-00002,medra,mEDRA
10.4455/eu.2018.047,medra,mEDRA
10.4416/jcst2011-00005,medra,mEDRA
10.1109/tvcg.2017.274.5178,NA,NA
10.3389/fosyt.2018.00151,NA,NA
10.12854/erde-148-44,medra,mEDRA
10.23638/lmcs-13(4:7)2017,datacite,DataCite
10.12759/hsr.suppl.31.2018.124-146,datacite,DataCite
10.1007/s11069-017-3102-1,crossref,Crossref
10.1021/acsjocc.8b02187,NA,NA
10.1002/14651858.c.d012975,NA,NA
10.1038/s41569018-0044-6,NA,NA
10.23736/s0026-4733.18.07604-6,medra,mEDRA
10.4416/jcst2013-00041,medra,mEDRA
10.16910/jemr.11.1.5,datacite,DataCite
10.1016/j.healun.06.016,NA,NA
10.1016/j.geodenna.2018.03.003,NA,NA
10.1688/1862-0000_zfp_2011_04_minssen,medra,mEDRA
10.23736/s0391-1977.17.02784-5,medra,mEDRA
